course_id,course_title,price,free_or_paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp_date
866696,REST WCF Service in ASP.NET,0,free,7905,561,5,All Levels,0.66,0.683333333,6/8/2016
747552,Build a website HTML5 CSS3 Beginner Course,150,paid,7884,44,28,Beginner Level,0.53,2,2/2/2016
16151,AJAX Development,20,paid,7867,147,23,Beginner Level,0.95,3,5/15/2012
1166070,Complete Bootstrap 4 course - build 3 projects,0,free,7865,241,36,All Levels,0.76,5,4/7/2017
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,125,paid,7852,46,31,Expert Level,0.78,3.5,3/2/2015
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,195,paid,7827,268,66,All Levels,0.76,11,9/26/2016
607056,JavaScript Introduction to Object Oriented JavaScript,90,paid,7789,59,23,Intermediate Level,0.15,1.5,10/1/2015
147908,JavaScript for Beginning Web Developers,75,paid,7785,416,33,All Levels,0.76,4.5,1/16/2014
1016536,Learn How to Manage & Customize Web Sites By Drupal CMS,140,paid,7741,9,36,All Levels,0.67,2.5,12/11/2016
803378,JavaScript in Action JavaScript Projects,150,paid,7720,58,17,Beginner Level,0.73,1.5,3/29/2016
30911,HTML5 APIs For JavaScript - A Course For Web Developers,50,paid,7706,62,45,All Levels,0.12,5,11/30/2012
161986,Learn Building Your Own Website Without Coding,50,paid,7660,7,19,All Levels,0.08,2,3/21/2014
159760,Create A Custom Responsive WordPress Website For A Client,95,paid,7517,89,47,Intermediate Level,0.89,4.5,4/21/2014
548278,The Complete Web Development Course - Build 15 Projects,200,paid,7501,1213,384,All Levels,0.42,76.5,11/9/2015
631128,Complete Python Web Course: Build 8 Python Web Apps,110,paid,7489,941,173,All Levels,0.42,16,11/8/2015
436496,SAP Crystal Reports with ASP.Net (Step by step),0,free,7484,304,5,Beginner Level,0.24,1,3/4/2015
200742,Create Single Page Website using Twitter Bootstrap 3,20,paid,7449,111,13,Expert Level,0.3,1,4/19/2014
513958,Complete JavaScript Course for Beginners with Easy Examples,200,paid,7449,91,32,Beginner Level,0.38,4,6/8/2015
911318,Master ECMAScript 2015 (ES6),0,free,7438,441,37,All Levels,0.78,2.5,11/28/2016
515188,HTML Learning the Basics Intro to HTML website coding,20,paid,7416,65,14,All Levels,0.96,0.65,5/31/2015
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,50,paid,7407,172,147,Beginner Level,0.68,20,3/4/2014
560990,JavaScript DOM Dynamic Web interactive content Boot Camp,75,paid,7380,43,59,All Levels,0.68,2.5,7/30/2015
783158,Getting Started with HTML,40,paid,7375,52,17,Beginner Level,0.24,1.5,3/7/2016
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,20,paid,7368,216,52,All Levels,0.61,2,9/20/2013
1109736,Beginners Introduction to Web Development,200,paid,7331,55,18,All Levels,0.12,1.5,2/13/2017
270976,A how to guide in HTML,0,free,7318,205,8,Beginner Level,0.23,0.583333333,8/10/2014
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,0,free,7304,368,28,Beginner Level,0.64,2,3/8/2016
718426,Create a Dynamic User Registration Form from scratch,100,paid,7213,50,38,All Levels,0.73,3,1/9/2016
481696,Code & Grow Rich: Earn More As An Entrepreneur Or Developer,200,paid,7211,52,491,All Levels,0.29,57,2/10/2016
1241518,Node Package Manager Course: Build and Publish NPM Modules,30,paid,7196,8,38,All Levels,0.47,6.5,6/6/2017
928858,Learn How To Build A Professional Web Site By Using Joomla,70,paid,7184,22,29,All Levels,0.34,4,8/11/2016
989452,Complete JQuery And JQuery UI Course For Beginner,80,paid,7169,277,20,All Levels,0.16,1,10/27/2016
531954,Projects in AngularJS - Learn by building 10 Projects,40,paid,7146,629,77,Beginner Level,0.89,14.5,6/25/2015
716310,Create a Powerful Website with the Cool Bootstrap Framework,0,free,7142,41,25,All Levels,0.18,4,2/2/2016
65493,Kids Coding - Beginners CSS,100,paid,7130,30,17,Intermediate Level,0.8,1,7/25/2013
584786,JavaScript HTML CSS Project make a Quiz Tutorial,95,paid,7130,39,24,Intermediate Level,0.3,2,8/18/2015
106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,50,paid,7090,52,30,All Levels,0.78,8.5,2/15/2014
1217948,Learn How To Become a Web Developer From Scratch,200,paid,7062,72,172,Beginner Level,0.61,11,5/28/2017
1252630,React JS - Mastering Redux,100,paid,7059,116,58,Beginner Level,0.75,5,6/19/2017
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",165,paid,7057,655,65,Beginner Level,0.74,18.5,11/12/2016
1041426,How To Build And Make A Wordpress Website From Scratch 2017,0,free,7055,166,24,All Levels,0.96,2,1/24/2017
389018,How to Create a Wordpress Website from Scratch - No Coding,20,paid,7018,28,38,All Levels,0.16,3,7/30/2015
462668,How To Build A Website From Scratch + Blogging Blueprint,20,paid,7017,37,28,Intermediate Level,0.71,3.5,4/8/2015
11153,Learn jQuery: An In-depth Course For Beginners,50,paid,7014,95,62,All Levels,0.54,4.5,11/29/2011
1227322,React vs Angular vs Vue.js by Example,0,free,6958,132,30,All Levels,0.53,3.5,6/2/2017
451938,How To Setup a Micro-Blog in 3 Easy Steps,25,paid,6937,22,7,Beginner Level,0.76,1,3/20/2015
1191946,Getting Started with Angular 2+,0,free,6909,401,14,Beginner Level,0.78,2,4/27/2017
511838,The Advanced Web Developer Course,100,paid,6890,99,90,Beginner Level,0.96,10.5,6/3/2015
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,0,free,6856,137,19,All Levels,0.62,2,11/29/2016
140238,Become a Professional Web Developer | Version 3.0,200,paid,6851,276,454,All Levels,0.94,60,1/21/2014
125806,Comprehensive JavaScript Programming,20,paid,6760,84,27,Beginner Level,0.47,3,11/26/2013
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,200,paid,6751,44,353,Intermediate Level,0.17,48.5,10/2/2014
730542,Introduction to Voice Design with Amazon's Alexa,0,free,6742,1036,6,Beginner Level,0.63,0.683333333,1/18/2016
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),40,paid,6648,16,22,All Levels,0.15,1.5,5/24/2017
812588,The Complete jQuery Course: From Beginner To Advanced!,195,paid,6636,302,50,All Levels,0.66,6,5/26/2016
65492,Kids Coding - Beginner HTML,20,paid,6628,53,19,Beginner Level,0.82,1,7/19/2013
670034,Advanced Javascript,200,paid,6601,1304,26,Beginner Level,0.15,3.5,11/21/2015
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,20,paid,6588,721,36,Beginner Level,0.43,2,6/17/2014
1027812,Build A Weather App With Ajax Using Open Weather Map API,20,paid,6548,44,38,All Levels,0.79,4,12/1/2016
832862,Meteor and React for Realtime Apps,140,paid,6527,1384,111,All Levels,0.24,9,5/23/2016
565282,Learn To Create Different Website Layouts & Media Queries,195,paid,6510,45,22,All Levels,0.27,2,8/11/2015
611308,Complete PHP and MySql Course: From Beginner to Professional,200,paid,6508,137,90,Beginner Level,0.87,6.5,10/5/2015
473548,PHP OOP: Object Oriented Programming for beginners + Project,200,paid,6497,901,221,Intermediate Level,0.11,18,6/3/2015
552598,WordPress in under an hour - Create/manage your own website!,0,free,6474,86,15,Beginner Level,0.05,1,7/15/2015
1161118,Dive Into Docker: The Docker Course for Developers,0,free,6437,313,22,All Levels,0.34,1.5,4/14/2017
877124,The Complete jQuery Course - From Beginner to Professional!,200,paid,6420,134,188,All Levels,0.75,22.5,6/20/2016
389240,How to Make a Website Without Coding- WordPress & Web Skills,30,paid,6413,107,123,All Levels,0.31,9,4/28/2015
1109926,GraphQL with React: The Complete Developers Guide,150,paid,6412,987,114,Beginner Level,0.77,13,2/14/2017
883706,Wordpress Beginner Tutorial: Build Your First Website,0,free,6402,104,23,Beginner Level,0.5,1.5,6/21/2016
366720,CSS Image filters - The modern web images color manipulation,0,free,6315,53,16,All Levels,0.06,1.5,12/10/2014
651780,jQuery For Beginners : A Basic Introduction,65,paid,6293,165,8,Beginner Level,0.6,1,11/3/2015
73080,Step-by-step HTML and CSS for Absolute Beginners,120,paid,6162,324,43,Expert Level,0,4,8/26/2013
477702,Python for Beginners: Python Programming Language | Tutorial,150,paid,6153,125,84,All Levels,0,5,6/14/2015
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",50,paid,6134,93,15,Beginner Level,0.98,2,4/17/2016
959586,Javascript from Beginner to Advanced Level,195,paid,6134,160,50,All Levels,0.14,6.5,12/19/2016
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",45,paid,6117,188,28,All Levels,0.76,2.5,10/31/2014
1009452,Build Enterprise Applications with Angular 2 (and Angular 4),190,paid,6082,848,135,Beginner Level,0.3,9.5,11/22/2016
328476,Complete ASP NET MVC Web Development - Newbie to Ninja!,195,paid,6073,627,66,All Levels,0.51,9,11/24/2014
399640,Intro To HTML & CSS: Web Development For Beginners,20,paid,6008,203,35,All Levels,0.76,4,1/24/2015
628430,JavaScript project Learn to create a memory Game and more,95,paid,6000,21,25,All Levels,0.2,1.5,10/2/2015
665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive,100,paid,5962,466,132,Beginner Level,1,16,3/8/2016
178640,Introduction to Web Development,50,paid,5921,35,42,All Levels,0.01,4.5,3/11/2014
886614,Accelerated ES6 JavaScript Training,110,paid,5811,850,114,All Levels,0.76,6,7/12/2016
818990,Git a Web Developer Job: Mastering the Modern Workflow,200,paid,5809,1445,61,All Levels,0.36,15,8/28/2016
537008,Be a Bootstrap Developer from scratch,100,paid,5800,185,32,Intermediate Level,0.88,3.5,7/20/2015
98140,Introduction to Bootstrap 3,20,paid,5795,79,29,All Levels,0,2.5,9/27/2013
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,200,paid,5739,26,29,Beginner Level,0.94,2.5,3/12/2017
1254172,Responsive PHP Registration Form: From Scratch,95,paid,5738,9,35,All Levels,0.5,4,6/28/2017
476408,"Learn HTML, A practical guide from scratch to HTML 5",100,paid,5715,52,31,Intermediate Level,0.89,3,4/26/2015
945602,PHP User Login Registration Script With All Features,200,paid,5603,46,47,Beginner Level,0.76,4,10/2/2016
1181900,Interactive Dynamic JavaScript for beginners DOM,200,paid,5559,35,21,All Levels,0.88,2,4/18/2017
32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,50,paid,5549,92,143,All Levels,0.76,15.5,12/15/2012
309370,Bootstrap 3 -> Profitable WordPress Theme Development!,40,paid,5547,80,40,All Levels,0.8,3.5,10/22/2014
1248974,Learn Bootstrap 4 by Example,0,free,5542,54,9,All Levels,0.18,1,6/12/2017
380178,Web Hosting Introduction: How to Publish Your Website Online,0,free,5533,137,11,Beginner Level,0.14,1,2/9/2015
760752,JavaScript Basics for Beginners Introduction to coding,150,paid,5495,52,18,Beginner Level,0.89,1.5,2/17/2016
426196,JavaScript from Beginner to Expert,125,paid,5484,439,92,All Levels,0.67,12.5,5/18/2015
72262,1 hour jQuery,100,paid,5456,133,25,Beginner Level,0.8,1,8/3/2013
1229274,WP Plugin Development - Build your own plugin!,200,paid,5439,22,24,Beginner Level,0.94,4,6/13/2017
374590,Create a Professional Website Without Programming/Coding,0,free,5421,93,20,Beginner Level,0.34,1.5,1/17/2015
297044,Learn WCF And Web APIs From Scratch,50,paid,5398,358,83,Beginner Level,0.58,10.5,10/8/2014
1127988,Angular Tutorial For Beginners,0,free,5397,112,36,All Levels,0.14,2.5,2/28/2017
342084,Start Your Own Forum Website in 15 Minutes,40,paid,5387,38,15,All Levels,0.96,1,1/26/2015
573716,Learn PHP Programming for Absolute Beginners,35,paid,5368,78,20,All Levels,0.32,2,8/5/2015
846210,Learn HTML in 2 hours!,0,free,5351,235,13,Intermediate Level,0.76,1.5,5/17/2016
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,195,paid,5335,105,117,All Levels,0.7,14,8/6/2016
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),190,paid,5332,828,160,Beginner Level,0.52,10.5,3/27/2017
629044,Inspirational Web Development - A Beginner Approach -,20,paid,5328,47,28,Beginner Level,0.78,3.5,1/24/2016
1103448,Learn how to convert PSD to HTML and CSS responsive,30,paid,5324,52,14,All Levels,0.47,2.5,2/10/2017
504316,Learn Jquery from Scratch 2-Hour Training,20,paid,5318,56,13,All Levels,0.78,1.5,7/16/2015
1054814,Learn to Create Responsive Layouts in 30 Minutes,0,free,5301,174,6,Beginner Level,0.58,0.5,1/17/2017
904462,The Complete Elixir and Phoenix Bootcamp,50,paid,5279,1375,123,Beginner Level,0.33,14.5,10/27/2016
554570,"Building a Portfolio in 90 minutes ( HTML, CSS, Js )",20,paid,5272,111,24,Beginner Level,0.47,2,7/28/2015
951060,Web Design How to Create a Website HTML CSS Bootstrap,75,paid,5263,29,29,All Levels,0.14,2,9/12/2016
581256,Django Tutorial: Build Your First App Fast & Free!,20,paid,5228,180,27,All Levels,0.3,2.5,9/8/2015
997814,Angular 2 & TypeScript Beginner Web Development,200,paid,5211,414,133,All Levels,0.46,19.5,11/14/2016
1068590,Wordpress Website Mastery 2017,0,free,5181,64,22,Beginner Level,0.37,2.5,1/18/2017
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,95,paid,5177,318,70,Beginner Level,0.67,13.5,9/21/2015
970600,REST APIs with Flask and Python,110,paid,5151,737,115,All Levels,0.14,12.5,11/6/2016
883002,Learn Angular 2 Development By Building 12 Apps,50,paid,5143,941,80,Beginner Level,0.66,12,7/1/2016
507992,Wordpress For Beginners: Create a Professional Website,200,paid,5129,183,35,Beginner Level,0.68,1.5,6/7/2015
874960,"Build a Responsive Website with HTML5, CSS3 and Bootstrap 4",20,paid,5125,395,53,Expert Level,0.74,7,8/9/2016
527952,PHP for Beginners: How to Build an E-Commerce Store,100,paid,5117,463,138,Beginner Level,0.53,14.5,7/17/2015
780056,How To Create Your Very First Website With HTML and CSS,100,paid,5097,196,37,Beginner Level,0.56,2,4/9/2016
405818,Javascript for Beginners Learn by Doing Practical Exercises,100,paid,5089,685,29,All Levels,0.74,3.5,1/31/2015
151956,Responsive Web Design: Made Easy,195,paid,5085,106,27,All Levels,0.64,6.5,2/13/2014
543090,Introduction to Coding with Ruby,45,paid,5077,126,66,All Levels,0.99,3.5,7/22/2015
642696,Build a Website in 30 Minutes,95,paid,5065,40,12,All Levels,0.99,0.533333333,11/13/2015
358508,Create Jekyll blog and host it on Github like a Ninja,20,paid,5056,74,11,All Levels,0.99,2,12/13/2014
375136,Rock Solid Wordpress Security - Secure Web Development,0,free,5052,92,23,Intermediate Level,0.99,1.5,12/28/2014
1218130,React VR - Creating Virtual Reality Apps,80,paid,5026,72,43,Intermediate Level,0.99,3,5/17/2017
861122,Bootstrap 4: Exploring New Features,75,paid,5022,38,13,Beginner Level,0.99,1,5/27/2016
576722,Simple And Easy: Wordpress For Beginners,0,free,5014,196,32,Intermediate Level,0.99,3,8/9/2015
708558,Learn HTML Basics From Scratch,0,free,5004,52,21,All Levels,0.99,3,12/29/2015
306556,Backbone Tutorial: Learn Backbonejs from Scratch,90,paid,4957,634,60,Beginner Level,0.99,5.5,10/27/2014
988982,Laravel Deployment - Launch your Laravel Application Online,0,free,4905,101,13,Beginner Level,0.99,1,10/22/2016
918870,HTML CSS Learn to create a website from scratch,50,paid,4892,49,32,Beginner Level,0.99,2,8/4/2016
806020,Create Your First Wordpress Site in Under an Hour,20,paid,4867,128,12,All Levels,0.99,1,3/30/2016
903526,HTML Web Development Crash Course,20,paid,4848,33,17,Beginner Level,0.99,1.5,8/2/2016
1115222,Learn and Understand React,30,paid,4848,105,123,All Levels,0.99,16.5,3/23/2017
657710,Ruby on Rails for Complete Beginners,35,paid,4839,129,84,Beginner Level,0.99,4,11/2/2015
575644,Building a Ruby on Rails Application with Neo4j,0,free,4830,38,7,Beginner Level,0.99,0.533333333,8/18/2015
687466,The complete JavaScript developer: MEAN stack zero-to-hero,75,paid,4820,983,53,All Levels,0.99,11.5,12/16/2015
653754,Css Positioning For Absolute Beginners: A Basic Introduction,65,paid,4797,97,11,All Levels,0.99,1,10/30/2015
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,175,paid,4783,41,48,All Levels,0.99,7,4/20/2017
53256,Bootstrap Basics: Program Responsive Websites,75,paid,4743,393,28,All Levels,0.99,3,8/9/2013
837950,Customizr - Learn WordPress with the ultimate creative theme,0,free,4735,81,69,Intermediate Level,0.99,5,5/5/2016
484872,Learn How to Create Your Own Social Network,50,paid,4732,5,14,All Levels,0.99,2,4/24/2015
886300,Accelerated JavaScript Training,110,paid,4720,1017,126,Beginner Level,0.99,7.5,7/12/2016
552198,Complete Login and Registration System in PHP and MYSQL,200,paid,4714,149,28,Beginner Level,0.99,4,7/16/2015
970874,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",195,paid,4708,111,18,Beginner Level,0.21,2.5,10/6/2016
303514,Projects in CSS,60,paid,4689,216,54,Beginner Level,0.52,10,9/23/2014
959604,Angular JS Essentials,195,paid,4687,99,24,All Levels,0.14,4,1/3/2017
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide,95,paid,4675,15,56,Beginner Level,0.15,6,3/5/2015
1114060,Flask Tutorial Step by Step,0,free,4645,171,19,All Levels,0.96,2,2/28/2017
621022,Projects in MongoDB - Learn MongoDB Building Projects,50,paid,4628,247,93,Intermediate Level,0.2,12,9/28/2015
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,80,paid,4616,20,19,All Levels,0.45,2,12/6/2016
495484,JavaScript for beginners with live examples,195,paid,4587,46,49,Beginner Level,0.14,4,9/29/2015
1178394,Devtools 2017: The Basics of Chrome Developer Tools,0,free,4569,108,18,All Levels,0.11,1,4/14/2017
669536,Hit the ground running with AngularJS with Dion Yang,100,paid,4563,49,13,Beginner Level,0.89,1.5,11/26/2015
576694,Ultimate WordPress Plugin Course,100,paid,4537,415,49,Beginner Level,0.89,9,8/20/2015
681514,Complete PHP Course with OOP Start to Finish!,200,paid,4529,54,29,All Levels,0.89,2,11/26/2015
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,0,free,4503,146,122,All Levels,0.89,21,2/16/2016
1106646,Laravel Blog Development Starter,0,free,4499,138,20,Beginner Level,0.89,2,2/14/2017
982860,Django + AngularJS for a Powerful Web Application,95,paid,4463,59,36,Beginner Level,0.89,5.5,10/13/2016
825354,React.js Quickly: Developing Scalable Web User Interfaces,50,paid,4447,76,24,Beginner Level,0.89,4,4/19/2016
791030,Power up HTML5 with JavaScript,100,paid,4442,23,28,Beginner Level,0.89,2,3/15/2016
1079624,HTML and CSS for Absolute Beginners,0,free,4410,52,26,Beginner Level,0.89,3,1/20/2017
548068,JavaScript Fundamentals,0,free,4409,71,100,All Levels,0.89,5,12/20/2016
688092,JQuery Create Overlay Popups from scratch using Jquery,50,paid,4407,17,29,All Levels,0.89,2.5,12/4/2015
1201054,Build CRUD Application - PHP & Mysql,0,free,4405,71,12,Beginner Level,0.89,1.5,5/4/2017
929130,Angular 4: From Theory to Practice & FREE E-Book,200,paid,4375,622,129,Beginner Level,0.89,15.5,11/15/2016
320798,How To Create A WordPress Website Without Paying A Developer,20,paid,4333,16,17,All Levels,0.89,1,10/20/2014
737468,How To Create a Local Wordpress Environment,0,free,4306,163,12,Beginner Level,0.89,0.516666667,2/7/2016
593128,Install WordPress on Computer using XAMPP,0,free,4290,150,15,All Levels,0.89,0.616666667,8/26/2015
810550,Effective Personal Website Building and Hosting,20,paid,4259,0,11,All Levels,0.89,1,4/11/2016
70640,Python Programming: Create an Digital Marketplace in Django,195,paid,4198,145,161,All Levels,0.89,26,10/20/2013
553582,Learn JavaScript from scratch,20,paid,4193,92,44,Beginner Level,0.89,2.5,7/30/2015
304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,35,paid,4183,231,86,Beginner Level,0.89,14,10/12/2014
446608,AJAX : Let's build a COOL project,70,paid,4183,292,38,All Levels,0.1,3.5,3/13/2015
769390,Angular 2 Master Class with Alejandro Rangel,30,paid,4157,206,80,Beginner Level,0.78,9.5,3/1/2016
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,40,paid,4144,383,43,All Levels,0.96,5.5,10/13/2016
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),120,paid,4138,307,107,Beginner Level,0.24,6,3/28/2017
420652,AngularJS Custom Directives with Dan Wahlin,75,paid,4128,434,61,Beginner Level,0.8,6,2/21/2015
125162,Create and Deploy a Web App in 3 Hours,50,paid,4123,23,34,All Levels,0.84,3.5,12/4/2013
200854,HTML and CSS Crash Course for Beginners,50,paid,4123,46,31,Beginner Level,0.55,4.5,5/30/2014
1113036,Mastering CSS 3.0 Selectors,0,free,4115,63,13,All Levels,0.67,2,2/22/2017
942366,Introductory To HTML and CSS,50,paid,4106,112,15,Intermediate Level,0.38,1,8/27/2016
965528,Web Development Masterclass - Complete Certificate Course,200,paid,4090,178,348,All Levels,0.92,19.5,10/12/2016
311916,Create a Responsive Website with Bootstrap 3,50,paid,4076,39,22,Beginner Level,0.92,3,10/28/2014
833398,Angular Masterclass,150,paid,4057,359,99,All Levels,0.92,6.5,5/9/2016
82412,Intro to PHP Web Application Development with Symfony,200,paid,4040,72,20,Beginner Level,0.92,1.5,9/6/2013
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",200,paid,4033,40,25,Intermediate Level,0.92,3,2/15/2016
720144,Basic HTML CSS and Web Design,30,paid,4030,92,46,All Levels,0.92,9,2/19/2016
860812,JavaScript the Basics - JavaScript for Beginners,120,paid,4028,674,93,Intermediate Level,0.92,9,6/9/2016
365816,Build Professional WordPress Website,145,paid,4020,95,52,Intermediate Level,0.92,3.5,1/14/2015
384078,Learn HTML Fast and Easy!,20,paid,4011,24,17,Intermediate Level,0.92,1.5,8/3/2015
875882,Creating Animations using HTML5 Canvas,25,paid,4010,17,12,All Levels,0.92,1,6/13/2016
1200874,Become PHP Facebook Developer: Password-Less Authentication,195,paid,4001,8,37,All Levels,0.92,4,5/7/2017
912996,The Bubble Course - Create Complete Web Apps without Coding,30,paid,3960,220,47,Beginner Level,0.92,4.5,7/24/2016
1176686,Mastering Basic CSS Selectors.,0,free,3933,23,14,All Levels,0.92,3,5/9/2017
1260288,"Master JavaScript Programming, 3 Projects Included !!",20,paid,3903,53,107,Beginner Level,0.58,10.5,6/27/2017
615084,Laravel(5.2) PHP Framework Jump Start for beginners,20,paid,3898,95,32,Intermediate Level,0.22,3,12/29/2015
857270,Become a HTML and CSS Developer - Build a Responsive Site,0,free,3894,91,29,All Levels,0.97,2,5/26/2016
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,200,paid,3887,81,94,All Levels,0.71,8.5,9/7/2015
678150,Laravel Homestead,0,free,3883,110,9,Beginner Level,0.89,1,12/7/2016
604044,Wordpress for Beginners - Build a Live Website from Scratch,20,paid,3877,92,15,Beginner Level,0.55,1.5,9/9/2015
745306,"Build Realtime Apps | React Js, Golang & RethinkDB",60,paid,3854,482,48,Beginner Level,0.72,3,1/29/2016
482404,CSS3 for beginners,195,paid,3831,15,25,Intermediate Level,0.5,1.5,4/23/2015
1033686,WordPress local server setup and site migration online,55,paid,3801,43,12,All Levels,0.37,1,1/3/2017
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,0,free,3784,85,32,Intermediate Level,0.13,2,1/2/2017
1239022,How To Create A Real Estate Website With Wordpress 2017,0,free,3782,32,11,Beginner Level,0.57,1.5,6/6/2017
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,50,paid,3770,108,72,All Levels,0.73,7,8/11/2015
1102962,Angular Material - Quickstart,0,free,3766,135,14,All Levels,0.66,0.7,3/9/2017
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,20,paid,3759,24,25,All Levels,0.94,4,4/18/2016
511378,Learn CSS Transition and Animation,100,paid,3757,28,20,Beginner Level,0.2,1,5/27/2015
219838,Learn XML Crash Course: Discover Essential XML Fundamentals,50,paid,3704,111,18,All Levels,0.72,2,6/16/2014
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,100,paid,3701,508,125,Intermediate Level,0.34,10.5,8/28/2015
796010,Develop Your First App in an Hour,20,paid,3699,201,11,Intermediate Level,0.92,1,5/17/2016
8324,Javascript for Beginners,20,paid,3697,195,48,All Levels,0.11,3,7/9/2011
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,20,paid,3694,48,39,Beginner Level,0.11,4,8/28/2015
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",50,paid,3688,49,11,All Levels,0.62,1,4/13/2017
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,0,free,3655,85,44,Beginner Level,0.94,2,3/30/2017
834924,How to create HTML Forms,30,paid,3652,60,7,All Levels,0.94,0.666666667,4/29/2016
900434,VueJS V1 Introduction to VueJS JavaScript Framework,200,paid,3632,28,31,Beginner Level,0.94,2,7/26/2016
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,95,paid,3619,93,19,Beginner Level,0.94,1,10/26/2016
947498,Web Design HTML CSS How to Create a Website from Scratch,50,paid,3601,28,22,All Levels,0.94,2,9/3/2016
739090,The Complete Guide to JavaScript Development,110,paid,3590,36,104,Intermediate Level,0.94,14,1/25/2016
1246622,Build and Deploy a LAMP server on AWS,0,free,3571,18,8,Beginner Level,0.94,1,6/19/2017
1249968,JQuery Basics - Learn JQuery From Scratch,100,paid,3559,24,18,Intermediate Level,0.94,1,6/18/2017
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,40,paid,3541,202,37,Beginner Level,0.94,4,1/26/2017
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,35,paid,3539,43,20,All Levels,0.94,1,4/19/2017
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,30,paid,3503,123,41,All Levels,0.94,4,10/27/2016
1203894,How To Make an eCommerce Website With Wordpress 2017,0,free,3493,43,26,Intermediate Level,0.94,4.5,5/9/2017
1023196,A Complete Laravel basics from beginner to expert,25,paid,3492,61,12,All Levels,0.94,1.5,12/6/2016
597256,Learn Ruby Programming The Easy Way,35,paid,3485,22,19,Intermediate Level,0.55,2,9/15/2015
683394,The complete HTML5 course,20,paid,3461,11,23,All Levels,0.43,1.5,12/2/2015
1090194,All in one HTML CSS and JQuery,20,paid,3444,35,16,All Levels,0.34,3,1/27/2017
368340,Professional Python Web Development Using Flask,120,paid,3420,489,102,All Levels,0.18,14.5,3/4/2015
883000,Complete WordPress Theme Developer Course With Bootstrap,150,paid,3415,312,160,All Levels,0.88,25,7/1/2016
92194,Create a classified website in 2 hours - guaranteed,50,paid,3411,84,22,Intermediate Level,0.21,1,11/9/2013
564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",200,paid,3399,85,15,All Levels,0.76,1.5,7/27/2015
467426,Become a Certified Web Developer - Beginner to Expert,200,paid,3397,12,85,All Levels,0.9,8,4/6/2015
976598,Building Websites Create a fully functional Web contact form,200,paid,3392,29,19,All Levels,0.93,1.5,10/6/2016
830834,Quick learning jQuery web development,150,paid,3388,67,39,Beginner Level,0.73,3,4/25/2016
634754,HTML Made Simple For Beginners: Create a One Page Website,65,paid,3380,50,16,Beginner Level,0.15,2,10/14/2015
98066,Complete Website & CMS in PHP & MySQL From Scratch!,20,paid,3357,82,48,Intermediate Level,0.55,12.5,4/18/2014
1121650,Angular 2 Routing: Up And Running,0,free,3357,84,13,All Levels,0.61,0.616666667,2/21/2017
1065250,Up and Running with jQuery,0,free,3324,138,19,Beginner Level,0.2,5,2/3/2017
1075808,JSON Crash Course for Beginners,45,paid,3323,90,7,Beginner Level,0.88,0.633333333,1/17/2017
