course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	Rating	content_duration	published_timestamp_date
930416	How to design a business card on Photoshop (for beginners)	0	free	5086	197	12	All Levels	0.74	1	8/27/2016
133968	Web Elements Design With Photoshop	45	paid	5072	38	44	Beginner Level	0.96	5	10/21/2014
895394	How To Build Your Own Web Banner Design Business	20	paid	5000	7	21	Beginner Level	0.96	1	7/5/2016
520766	Canva : Graphic Design Theory Volume2	200	paid	4961	38	29	Intermediate Level	0.96	2	6/20/2015
482924	Mastering Retouching and Restoration (15 projects Included)	100	paid	4927	15	22	Intermediate Level	0.96	2.5	4/26/2015
1132572	How to Design an Awesome Letterhead in Adobe Illustrator	0	free	4776	115	18	All Levels	0.96	0.566666667	3/3/2017
449788	Graphic Design: Beginner's Graphic Design Guide to Photoshop	25	paid	4550	74	15	All Levels	0.96	1	5/20/2015
563708	Bestseller!! Learn Illustrator CC in 1 Hour	200	paid	4449	100	9	Beginner Level	0.96	1.5	7/28/2015
367460	Complete Digital Painting Training with Corel Painter	30	paid	4353	23	57	Beginner Level	0.96	3.5	2/9/2015
595876	Logo Design in Adobe Illustrator - for Beginners & Beyond	200	paid	4297	337	110	Beginner Level	0.96	7.5	10/1/2015
787340	Most Wanted Flat Design Techniques #1: Desert Island	0	free	4294	143	15	All Levels	0.96	1	3/17/2016
317278	Typographic Logos: Typography and Lettering for Logo Design	25	paid	4235	427	20	Beginner Level	0.96	1.5	10/16/2014
475214	Text based Logo Design for Business Using Adobe Photoshop	20	paid	4208	25	19	All Levels	0.96	1	8/3/2015
62497	How to Draw Cute Cartoon Characters	55	paid	4080	522	26	Beginner Level	0.96	2	10/1/2013
77532	Graphic Design for Entrepreneurs...Who Can't Draw	20	paid	3903	51	13	Expert Level	0.96	1.5	8/17/2013
525446	Draw a Kitten	0	free	3812	68	11	All Levels	0.96	1.5	6/12/2015
1062048	Mastering Photoshop CC 2017 - The Art of Design & Technology	20	paid	3721	95	46	All Levels	0.96	6.5	2/4/2017
278948	Become a Professional Graphic Designer	35	paid	3618	345	207	Beginner Level	0.96	20.5	8/13/2014
737642	How To Design A Fortune 500 Logo in Illustrator	195	paid	3599	43	72	All Levels	0.96	5	1/24/2016
117004	How to Draw Pinups and Sexy Women	75	paid	3525	109	33	Intermediate Level	0.96	20	11/19/2013
1156778	How to stylize your photos in Photoshop with color overlays	0	free	3512	58	17	All Levels	0.96	1.5	3/30/2017
395140	Design and Animate a Gamer UI	20	paid	3481	37	6	All Levels	0.96	1.5	1/15/2015
286424	Learn to Design a Logo in Adobe Illustrator	20	paid	3390	49	29	Beginner Level	0.96	4.5	8/23/2014
327666	Digital Art for Beginners	150	paid	3381	388	57	Intermediate Level	0.96	15	2/14/2016
757900	Canva : Book Cover Design	100	paid	3377	20	15	Beginner Level	0.96	2	2/26/2016
464184	Expert Guide : Mastering Photoshop Smart Objects in depth !	195	paid	3360	26	16	All Levels	0.96	2	4/7/2015
1226518	Photoshop & Illustrator CC Essentials in Arabic	0	free	3329	193	33	All Levels	0.96	3.5	5/31/2017
902300	Convert Image to Vector in Adobe illustrator	0	free	3251	158	13	All Levels	0.96	0.516666667	7/13/2016
558432	Easy Typography Tips to Beautify and Strengthen Your Work	45	paid	3192	11	18	All Levels	0.96	1	8/6/2015
356840	Logo design: How To Design an Awesome Logo in Illustrator	195	paid	3131	131	56	Intermediate Level	0.96	5.5	11/28/2014
482208	Learn Photoshop CC Essentials	75	paid	3117	30	62	All Levels	0.96	4.5	5/6/2015
901082	Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry	0	free	3108	27	28	Beginner Level	0.96	2.5	8/12/2016
809216	Canva: Design Album Cover Artwork in Minutes - No More Fees!	0	free	3103	42	11	All Levels	0.96	0.666666667	4/7/2016
768366	Photoshop Fantastic! - The Comprehensive Guide to Photoshop	20	paid	2938	26	45	Beginner Level	0.96	6	4/6/2016
494058	Expert Guide : Mastering Shapes Creation with Illustrator	200	paid	2911	17	35	All Levels	0.96	5	5/25/2015
632136	Drawing in PowerPoint: Block diagram + Experiments + Cartoon	155	paid	2911	29	37	All Levels	0.96	2	11/11/2015
933888	Adobe Illustrator: How to Draw Squared Animals Icons	180	paid	2873	38	13	All Levels	0.96	0.533333333	1/10/2017
826202	Design a unique bookstore-quality Photo Book with Blurb	180	paid	2863	11	27	Beginner Level	0.96	2.5	4/26/2016
413713	A Complete Guide to Successful Freelance Logo Design Career	145	paid	2745	61	67	All Levels	0.63	8.5	2/19/2015
1047508	Make yourself a Santa Claus: Photoshop Manipulation	0	free	2665	20	8	Intermediate Level	0.78	0.566666667	12/22/2016
15611	Discover the 7 Secrets to Figure Drawing: Draw Awesome ...	40	paid	2634	92	25	Beginner Level	0.78	10	4/4/2012
961684	Mastering Logo Design - 20 Projects step-by-step	200	paid	2599	24	77	All Levels	0.82	7.5	9/25/2016
19164	Graphic Design Secrets Revealed	95	paid	2555	28	55	Intermediate Level	0.74	6	9/4/2012
1087244	Foundation Skills on Adobe Illustrator: Learn Fast!	50	paid	2489	39	16	All Levels	0.88	2	3/1/2017
1013676	Adobe Illustrator CC 2017 for beginners	195	paid	2489	39	12	All Levels	0.74	1.5	1/31/2017
751230	Illustrator CC: Design and drawing from scratch to expert!	150	paid	2427	99	97	All Levels	0.14	11	12/15/2016
861444	Design your own Social Media Logo Icons in Adobe Illustrator	50	paid	2424	29	15	All Levels	0.84	1.5	6/5/2016
935108	Adobe - Create a professional logo step-by-step (Beauty)	20	paid	2420	27	21	All Levels	0.93	1.5	8/27/2016
908664	Word Swag : Create Stunning Images with the Word Swag App	100	paid	2416	19	14	All Levels	0.96	1	8/9/2016
52457	The Logo Design Process From Start To Finish	95	paid	2361	74	40	All Levels	0.55	5.5	9/24/2013
1085646	How to Doodle: Basics and Lettering	185	paid	2358	28	12	Beginner Level	0.18	1	2/21/2017
280194	Become a Graphic Designer, and earn a living from it	35	paid	2354	12	37	Beginner Level	0.73	3	9/17/2014
20150	iPhone icons gone awesome	20	paid	2346	18	55	Beginner Level	0.5	3.5	6/26/2012
349586	Master Manga Studio 5: Bonus Drawing and Painting	165	paid	2325	155	61	All Levels	0.34	8	2/6/2015
854746	Freelancing A-Z: How To Start A Successful Freelance Career	195	paid	2267	28	81	All Levels	0.89	5	5/24/2016
581352	Creating Icons with Adobe Illustrator	30	paid	2266	26	10	Beginner Level	0.59	1	8/13/2015
880202	Anatomy and Figure Drawing for Beginners	150	paid	2252	240	111	All Levels	0.8	21	6/20/2016
518870	How to create flat design icons in 15 minutes in Illustrator	195	paid	2228	96	51	All Levels	0.38	4.5	6/22/2015
750934	Logo Design By Example : Design 5 Famous Logos	50	paid	2199	28	16	All Levels	0.21	1	2/3/2016
522426	Design & Create Vector Graphics With Inkscape 2016	200	paid	2091	11	26	Beginner Level	0.15	2.5	6/8/2015
738198	Make flat design trees in Adobe Illustrator in 30 minutes!	50	paid	2087	95	6	All Levels	0.72	0.633333333	1/22/2016
792232	Most Wanted Flat Design Techniques	195	paid	2081	35	61	All Levels	0.98	4.5	3/17/2016
474076	Expert Retina / HiDPI Graphics in Photoshop & Illustrator	195	paid	2067	8	18	All Levels	0.87	1.5	4/26/2015
413180	Digital Painting for Cartoon Characters	30	paid	2044	108	25	All Levels	0.76	4	2/5/2015
1196852	Photoshop: How to create stunning collages	20	paid	2044	17	15	Intermediate Level	0.69	1.5	5/9/2017
952106	Design & Create Text Logos in Adobe Photoshop CS5	95	paid	2035	19	23	All Levels	0.55	1.5	10/16/2016
1151326	Triangulated Bird: Origami Styled Bird in Adobe Illustrator	195	paid	2027	11	9	All Levels	0.34	0.5	4/18/2017
1029436	Learn Cinema 4D: Create an Abstract Background	20	paid	2004	4	9	Beginner Level	0.29	0.566666667	2/22/2017
294294	Effective iOS & Android App Icon Design	20	paid	1933	25	13	All Levels	0.59	1	9/9/2014
1004512	Clipping Masks & Shaped images in Adobe Photoshop CC	90	paid	1905	12	14	All Levels	0.35	0.733333333	12/9/2016
77896	Typography Fundamentals - Feel confident with type!	20	paid	1873	121	14	Beginner Level	0.44	1	10/20/2013
424770	Book Design With MS Word And Canva	95	paid	1825	24	33	Intermediate Level	0.13	2.5	3/5/2015
663702	Graphic Design: Double Your Sales With Canva	20	paid	1797	40	39	All Levels	0.58	2.5	11/17/2015
1067516	Vector Logo Design in Affinity Designer	150	paid	1789	102	57	All Levels	0.2	3	2/7/2017
1169062	How To Create Amazing Cinemagraphs with Microsoft PowerPoint	30	paid	1782	18	10	Beginner Level	0.32	1	4/5/2017
513782	Removing Backgrounds From Images using Adobe Photoshop	20	paid	1768	20	14	All Levels	0.08	0.683333333	6/3/2015
341952	Mastering Photoshop: From Beginner to Industry Professional	25	paid	1754	52	79	All Levels	0.96	12.5	11/25/2014
1076222	The most popular techniques in Photoshop	20	paid	1753	18	15	Beginner Level	0.15	1	2/21/2017
506164	Mastering Photoshop Elements 13 Made Easy Training Tutorial	20	paid	1738	8	166	All Levels	0.28	10.5	5/22/2015
1117796	Typographic Logo Design in Illustrator - Beginners & Beyond	150	paid	1720	40	27	All Levels	0.86	1.5	2/23/2017
846214	BUSINESS CARD DESIGN IN POWERPOINT	95	paid	1710	13	16	All Levels	0.62	1	5/15/2016
559204	Photoshop Quickstart Guide to Digital Sketching	20	paid	1679	24	15	All Levels	0.8	1	9/17/2015
1134692	Learn Inkscape : Design Logos and Game Arts	20	paid	1675	20	12	Beginner Level	0.34	1	3/15/2017
808542	Sketchbook Pro for Beginners	125	paid	1657	46	41	Beginner Level	0.76	4	4/1/2016
951912	Adobe - How to create a professional Video Title/ Web Banner	20	paid	1606	8	9	All Levels	0.15	0.733333333	9/7/2016
768940	Learn Corel x7 Like a Pro	20	paid	1586	8	5	All Levels	0.4	0.516666667	3/4/2016
93484	Drawing Cartoony Characters	20	paid	1564	103	9	Beginner Level	0.79	2	10/9/2013
300466	Turn Your Photos Into Professional And Modern Artworks	20	paid	1557	11	12	All Levels	0.34	1.5	9/16/2014
519968	Expert Guide : Mastering Types feature in illustrator !	190	paid	1552	11	27	All Levels	0.88	2.5	11/4/2015
628786	Adobe Illustrator Advanced Vector Artwork	90	paid	1538	117	74	All Levels	0.78	7.5	2/6/2017
834226	FLAT ICON DESIGN IN POWERPOINT	95	paid	1534	24	23	All Levels	0.35	1.5	5/3/2016
446936	Creative logo design with Inkscape for free	40	paid	1530	49	25	Beginner Level	0.95	4	11/12/2015
978462	Blender Modelling Series - Volume Two	100	paid	1526	3	24	All Levels	0.95	2	10/12/2016
1234108	How to Draw Majestic Animals: Dogs	35	paid	1524	5	11	Beginner Level	0.95	1	5/30/2017
865634	Learn to Draw Pretty Faces for Comic Books	40	paid	1522	145	37	Beginner Level	0.95	5	8/8/2016
692920	Creating an animated greeting card via Google Slides	20	paid	1504	10	9	Intermediate Level	0.95	1.5	1/5/2016
288110	Illustrator - Creating stylised images from a photo	50	paid	1500	11	9	All Levels	0.95	0.683333333	9/9/2014
438420	Ultimate Guide on Freelancing Career in Photoshop Design	165	paid	1479	49	82	All Levels	0.95	6.5	4/30/2015
1257870	Photoshop CC 2015 Top New Features	0	free	1477	3	13	All Levels	0.95	0.65	6/26/2017
585566	Master Adobe Photoshop Lightroom CC - From Beginner to Advan	50	paid	1468	190	141	All Levels	0.95	8	8/18/2015
1163768	Fundamentals of Character Design: From Concept to Vector	50	paid	1452	10	11	Intermediate Level	0.95	1	4/1/2017
388104	Gimp In-Depth Essential Training Course: Free Photoshop Alt.	20	paid	1452	21	27	Intermediate Level	0.95	2	1/8/2015
650720	Creare un logo con Adobe Illustrator	0	free	1447	121	13	All Levels	0.95	1	10/29/2015
644914	Digital Illustration: Make A Custom Character Illustration	30	paid	1440	16	14	Intermediate Level	0.95	1.5	11/3/2015
733878	Adobe Illustrator Course in Urdu Basics Level Training	0	free	1433	57	8	Intermediate Level	0.95	1	1/19/2016
452092	Adobe Illustrator: Create a Quick & Easy Unique Illustration	95	paid	1418	57	19	All Levels	0.95	1.5	3/22/2015
908324	Learn Basics Of Adobe Illustrator	25	paid	1401	30	12	All Levels	0.95	0.7	9/12/2016
638040	Adobe Photoshop Essentials: Master Adobe Photoshop CS6	100	paid	1373	5	63	All Levels	0.95	2.5	11/18/2015
555952	Learn UI/UX and Mobile App Design in Photoshop from Scratch	145	paid	1367	61	31	Intermediate Level	0.95	3	8/6/2015
1047436	How to Draw and Sketch for Beginners	150	paid	1360	175	79	Beginner Level	0.95	9	1/25/2017
1092766	Create Mobile App Design from Scratch in Photoshop	125	paid	1359	7	24	All Levels	0.95	2.5	2/1/2017
1091360	How to Draw Majestic Animals: Cats	35	paid	1356	4	11	All Levels	0.95	1	2/23/2017
286508	Graphic design - The Quick Guide	30	paid	1350	29	11	Beginner Level	0.95	0.633333333	8/29/2014
960326	Advanced Features in Adobe Illustrator	30	paid	1348	6	14	All Levels	0.95	1	10/12/2016
1131780	Whiteboard Animation, Beginner To Expert - In 1 Hour!	20	paid	1343	25	16	All Levels	0.58	1	3/14/2017
654038	How To Sell Your Art Online With ETSY	100	paid	1338	38	35	All Levels	0.45	3	11/11/2015
349144	Photoshop: Learn Digital Painting Basics in Photoshop	20	paid	1332	31	24	Beginner Level	0.02	2	12/6/2014
978576	The Complete Figure Drawing Course HD	50	paid	1323	136	225	Beginner Level	0.37	78.5	10/11/2016
1027480	Create Animated Gif Advertising Banners in Photoshop CC	85	paid	1310	9	20	Beginner Level	0.97	1	1/10/2017
1015308	Mobile App Design in Photoshop from Scratch - UI & UX DESIGN	195	paid	1282	17	19	All Levels	0.97	2.5	12/28/2016
642656	How to Create Kindle & Ebook Covers with Canva	30	paid	1279	3	33	All Levels	0.97	1.5	10/21/2015
1153710	Learn Adobe Photoshop from scratch to professional	20	paid	1276	3	19	Beginner Level	0.97	3.5	4/5/2017
447210	Photoshop | GIMP: Quick & Easy Image Hacks for Beginners	135	paid	1275	26	42	All Levels	0.97	3.5	5/27/2015
1068902	Learn How To Design a Logo in Adobe Illustrator in 30 Mins	50	paid	1270	53	14	Beginner Level	0.97	0.5	1/16/2017
144222	YOU can Draw, Shade and Paint a Mixed Media Girl...today!	30	paid	1249	44	19	All Levels	0.97	3	1/28/2014
546832	Learn Adobe Photoshop in 1 Hour	50	paid	1235	15	10	Expert Level	0.97	1	7/7/2015
412864	Typography 101: Picking the Right Fonts for Business Success	75	paid	1224	10	15	Beginner Level	0.97	1.5	4/20/2015
435626	A Beginners Guide to creating Vector Graphics With Photoshop	20	paid	1207	5	19	All Levels	0.97	2	4/5/2015
770622	Bring your sketch to life - learn digital illustration	70	paid	1202	68	36	All Levels	0.97	3.5	4/29/2016
834114	Character Concept Design for Beginners	175	paid	1197	55	98	All Levels	0.97	16.5	9/18/2016
711688	Learning Photoshop CC 2014 in Egyptian Arabic	70	paid	1150	68	25	Beginner Level	0.97	3.5	1/10/2016
640426	Make Tech circles in Adobe Photoshop and Illustrator	200	paid	1150	10	13	Beginner Level	0.97	1	10/14/2015
1160004	Design a logo for FREE in Inkscape	100	paid	1148	26	42	All Levels	0.97	2	5/1/2017
784478	Make Flat Design Space Ships in 30 Minutes in Illustrator!	50	paid	1146	41	5	All Levels	0.97	0.55	4/6/2016
951304	The Play-Doh Technique: Fun Hand-made Vectors In Illustrator	20	paid	1145	42	20	All Levels	0.97	0.633333333	9/6/2016
546848	Learn to code in Python and learn Adobe Photoshop today!	50	paid	1132	1	29	Beginner Level	0.97	2	7/8/2015
857144	FACEBOOK COVERS IN POWERPOINT	95	paid	1123	31	13	All Levels	0.22	0.633333333	5/23/2016
185092	Design while you learn InDesign CC	20	paid	1116	3	21	All Levels	0.14	2.5	4/7/2014
631148	Create Beautiful Compelling Social Media Banners With Canva	50	paid	1098	3	34	All Levels	0.16	1.5	10/14/2015
532140	Getting Started With Photoshop CC	75	paid	1090	14	45	Beginner Level	0.18	4.5	6/19/2015
472592	App Design + Web Design + Photoshop = Combined Course	115	paid	1087	6	24	Beginner Level	0.57	2	4/27/2015
938680	Logo Design Made Easy: Create your own logo in PowerPoint	20	paid	1086	17	8	All Levels	0.96	1	11/22/2016
65596	Learn to create beautiful web interfaces and logos	20	paid	1085	76	10	All Levels	0.52	1	7/17/2013
397946	Easy Steps To Become A Photoshop Expert	20	paid	1081	11	47	All Levels	0.78	8	1/29/2015
637066	Learn Digital Drawing in Photoshop	20	paid	1080	15	13	Beginner Level	0.76	2	10/12/2015
428220	How To Make Professional eBook Covers For FREE	20	paid	1080	6	35	All Levels	0.14	3	2/26/2015
406504	Become an InDesign Pro in 10 Skills	105	paid	1079	172	35	All Levels	0.85	5	8/21/2015
656914	Cartoon Game Logo Design using Photoshop	20	paid	1076	11	15	Beginner Level	0.55	2.5	11/11/2015
1216132	Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing	200	paid	1076	15	15	All Levels	0.42	1	5/22/2017
625920	Make tech circles in Photoshop in 30 minutes!	50	paid	1056	15	8	All Levels	0.1	0.566666667	10/9/2015
775252	LOGO DESIGN IN POWERPOINT	95	paid	1046	12	28	Intermediate Level	0.03	1	4/15/2016
1012262	Icon & Logo Symbol Design in Adobe Illustrator	100	paid	1043	27	30	Beginner Level	0.47	2	11/23/2016
1245392	Voxel 3D Model Creation Course	0	free	1031	9	8	All Levels	0.8	0.65	6/8/2017
628440	Inkscape For Beginners 2016/2017	40	paid	1029	52	26	Beginner Level	0.93	4	9/26/2016
787096	Most Wanted Flat Design Techniques #3: Office Space	95	paid	1028	2	26	All Levels	0.81	2	3/17/2016
787204	Most Wanted Flat Design Techniques #2: Hipster Businessman	95	paid	1016	5	25	All Levels	0.76	1.5	3/17/2016
727510	How To Become An Etsy Wholesale Seller	100	paid	1013	0	25	Intermediate Level	0.24	2.5	3/29/2016
1195812	Getting Started With Digital Painting Using Krita	20	paid	1011	15	11	All Levels	0.76	0.6	5/2/2017
632702	Adobe Suite : Unleash your creativity & benefit from it !	200	paid	1005	4	46	All Levels	0.11	9.5	11/9/2015
550360	GIMP for Beginners. Make Your Own Professional Book Covers	20	paid	1002	29	44	Beginner Level	0.87	6.5	7/10/2015
1269190	7 Secrets To Designing In Black and White	100	paid	1000	1	12	Intermediate Level	0.79	1.5	6/27/2017
410974	Learn  After Effects and master 3d layers in after effects	20	paid	987	2	29	All Levels	0.76	1.5	2/23/2015
996868	How to Design a Logo in Adobe Illustrator	100	paid	972	44	24	All Levels	0.07	1	11/14/2016
397204	Typography Design: Learn Web Typography The Practical Way	20	paid	970	9	34	Intermediate Level	0.12	2	1/20/2015
1260674	Learn Comic Book Color Flatting! (Coloring Assistant role)	0	free	946	3	6	All Levels	0.74	0.666666667	6/20/2017
1126016	Portrait Typography in Photoshop - Anyone can do Typography	95	paid	941	2	26	Intermediate Level	0.3	2.5	3/6/2017
406424	Photoshop, Illustrator, InDesign & Graphic Design Principles	30	paid	934	143	41	All Levels	0.17	12	2/2/2015
380668	All-in-One Premium Design Course - Scratch to Pro+ Edition	200	paid	919	57	56	All Levels	0.23	5.5	2/20/2015
1171720	Learn to Create Deliverable Brand Identity Package	20	paid	915	5	15	Beginner Level	0.86	1	4/13/2017
998580	Mobile App Design: From Beginner to Intermediate	140	paid	896	21	108	Beginner Level	0.12	10	2/20/2017
883828	T-Shirt Design Workshop 02: Mixed Media Design	25	paid	885	176	29	Beginner Level	0.4	2.5	6/27/2016
79120	LaTeX for Professional Publications	25	paid	867	203	22	Beginner Level	0.43	3	9/24/2013
441106	Photoshop tips and tricks, how to change clothes	20	paid	837	4	26	All Levels	0.2	2	3/16/2015
530426	Become A Logo Designer	95	paid	827	50	39	All Levels	0.34	2.5	7/14/2015
1190334	Course Bundle | Exploring Art : Silhouette & Linear Line Art	80	paid	827	1	15	All Levels	0.8	1	4/24/2017
640428	Make tech circles in Adobe Illustrator in 30 minutes	200	paid	821	15	5	All Levels	0.91	0.533333333	10/14/2015
121490	FullPage: The Complete Guide to Flat Websites	20	paid	817	14	13	All Levels	0.94	0.633333333	11/18/2013
609642	Ferramentas Visuais	0	free	817	42	18	All Levels	0.94	5	10/9/2015
314698	Learn Photoshop Quickly (For Bloggers & Web Images)	80	paid	806	53	28	All Levels	0.94	2.5	10/8/2014
439968	Magazine Design: Start your own magazine in less than 24hrs	20	paid	802	10	30	Beginner Level	0.94	2	3/22/2015
805882	Design bestselling T-shirts from Beginner to Expert.	95	paid	798	198	25	All Levels	0.94	0.666666667	4/6/2016
870936	Business Card and Letterhead Design in Adobe Illustrator	200	paid	797	30	37	Beginner Level	0.94	2	8/10/2016
855764	Advance Learning Tools Corel Draw Graphics Design	40	paid	797	13	70	All Levels	0.94	14	5/31/2016
1100628	Canva: Design and Sell Your Own Professional Canva Designs	200	paid	793	26	52	Beginner Level	0.94	3	3/2/2017
1164876	3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi	20	paid	785	2	29	Beginner Level	0.94	4.5	4/18/2017
431562	Photoshop: 5 Practical Techniques to Improve Your Skills	20	paid	780	5	5	All Levels	0.94	0.716666667	2/26/2015
1165588	The Art of Icon Design: Create Custom Flat Icon Designs	90	paid	778	2	24	Intermediate Level	0.94	1.5	4/4/2017
810234	Beginners Guide: Photoshop Poster/Artwork	20	paid	775	5	6	Beginner Level	0.94	1	4/2/2016
463354	Editorial Illustration Tutorial: From Drawing to Photoshop	45	paid	774	39	35	All Levels	0.94	2.5	4/8/2015
659340	Pic Monkey for Beginners - Graphic Design and Photo Editing	20	paid	774	3	17	Expert Level	0.94	3	11/8/2015
699380	Creating an animated greeting card via Google Slides	20	paid	770	8	8	All Levels	0.94	1	5/6/2016
971260	Logo Design - Design a Logo in Photoshop for beginners	30	paid	740	20	12	Beginner Level	0.94	0.583333333	12/2/2016
927186	Learn Blender 3D  - The introduction course	100	paid	739	12	15	All Levels	0.94	1.5	8/19/2016
231970	Drawing Perspective For Beginners	150	paid	736	50	44	All Levels	0.94	7.5	3/20/2016
1027080	Logo Portfolio in 1 Hour in Wordpress	100	paid	734	9	36	All Levels	0.94	1	12/6/2016
445102	Converting Type to Outlines in Adobe InDesign	20	paid	725	1	12	All Levels	0.94	0.633333333	3/31/2015
657764	Digital Photo Manipulation Art And Cover Design In PhotoShop	50	paid	721	7	35	Beginner Level	0.94	5	3/28/2016
870368	Photoshop from Zero to Hero ( Arabic )	60	paid	720	220	82	All Levels	0.94	12.5	6/29/2016
636548	Kindle eBook Cover Design and Book Illustration Guide	120	paid	715	16	20	All Levels	0.94	1	11/6/2015
866796	Learn Blender 3D - The materials and texture course	200	paid	711	48	105	Beginner Level	0.94	12.5	8/8/2016
358998	Sketch 3: Design a mobile application from scratch	45	paid	709	14	31	All Levels	0.98	2.5	12/8/2014
